id,name
716,مجتمع آموزش عالی تربت جام
717,مجتمع آموزش عالی زرند
718,مجتمع آموزش عالی سراوان
719,مجتمع آموزش عالی گناباد
720,مجتمع آموزش عالی شیروان
721,مجتمع آموزش عالی لارستان
722,مرکز آموزش عالی کازرون
723,مرکزآموزش عالی استهبان
724,مرکزآموزش عالی اقلید
725,مرکزآموزش عالی شهرضا
726,مرکزآموزش عالی فنی ومهندسی بوئین زهرا
727,مرکزآموزش عالی لامرد
728,مرکزآموزش عالی ممسنی
729,مرکز آموزش عالی محلات
730,مرکز پژوهشی مدیریت صنعتی ایران
731,مرکز رشد واحدهای فناوری دانشگاه علوم کشاورزی و منابع طبیعی گرگان
732,مرکزآموزش عالی فیروزآباد
733,مرکزآموزش عالی کاشمر
734,مرکزرشد واحدهای فناوری دانشگاه کاشان
735,دانشگاه دامغان
